"Name,""Source"",""Page"",""Level"",""Casting Time"",""Duration"",""School"",""Range"",""Components"",""Classes"",""Optional/Variant Classes"",""Subclasses"",""Text"",""At Higher Levels""";;;;;;;;;;;;
"Reducir. El tamaño del objetivo se reduce a la mitad en todas las dimensiones y su peso se reduce a un octavo de lo normal. Esta reducción disminuye su tamaño en una categoría: de Mediano a Pequeño, por ejemplo. Hasta que finalice el hechizo, el objetivo también tiene desventaja en las pruebas de Fuerza y ​​en las tiradas de salvación de Fuerza. Las armas del objetivo también se reducen para adaptarse a su nuevo tamaño. Mientras estas armas se reducen, los ataques del objetivo con ellas causan 1d4 menos de daño (esto no puede reducir el daño por debajo de 1)."",""""";;;;;;;;;;;;
"Ampliar/Reducir,""PHB'24"",""268"",""2do"",""Acción"",""Concentración, hasta 1 minuto."",""Transmutación"",""30 pies"",""V, S, M (una pizca de hierro en polvo)"",""Artificiero (EFA), Bardo (PHB'24), Druida (PHB'24), Hechicero (PHB'24), Mago (PHB'24)"","""",""Tramposo arcano (PHB'24) Pícaro, Tramposo arcano (PHB'14) Pícaro, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador"",""Mientras dura, el hechizo amplía o reduce una criatura o un objeto que puedes ver dentro del alcance (consulta el efecto elegido a continuación). Un objeto objetivo no debe usarse ni transportarse. Si el objetivo es una criatura que no lo desea, puede realizar una tirada de salvación de Constitución. Con una salvación exitosa, el hechizo no tiene efecto.";;;;;;;;;;;;
;;;;;;;;;;;;
Todo lo que lleva y lleva una criatura objetivo cambia de tamaño con ella. Cualquier objeto que caiga vuelve a su tamaño normal inmediatamente. Un arma arrojadiza o una pieza de munición vuelve a su tamaño normal inmediatamente después de impactar o fallar un objetivo.;;;;;;;;;;;;
;;;;;;;;;;;;
Agrandar. El tamaño del objetivo aumenta en una categoría, de Mediano a Grande, por ejemplo. El objetivo también tiene Ventaja en las pruebas de Fuerza y ​​en las tiradas de salvación de Fuerza. Los ataques del objetivo con sus armas agrandadas o Golpes desarmados causan 1d4 de daño adicional con cada golpe.;;;;;;;;;;;;
;;;;;;;;;;;;
"Reducir. El tamaño del objetivo disminuye en una categoría, de Mediano a Pequeño, por ejemplo. El objetivo también tiene Desventaja en las pruebas de Fuerza y ​​en las tiradas de salvación de Fuerza. Los ataques del objetivo con sus armas reducidas o Golpes desarmados causan 1d4 menos de daño con cada golpe (esto no puede reducir el daño por debajo de 1)."",""""";;;;;;;;;;;;
"Golpe atrapante,""PHB'14"",""237"",""1er"",""Prima"",""Concentración, hasta 1 minuto."",""Conjuración"",""Ser"",""V"",""Guardabosques (PHB'14)"","""",""Antiguos (PHB'14) Paladín"",""La próxima vez que golpees a una criatura con un ataque con arma antes de que termine este hechizo, aparecerá una masa retorcida de enredaderas espinosas en el punto de impacto, y el objetivo debe superar una tirada de salvación de Fuerza o ser restringido por las enredaderas mágicas hasta que termine el hechizo. Una criatura Grande o más grande tiene ventaja en esta tirada de salvación. Si el objetivo tiene éxito en la salvación, las enredaderas se marchitarán.";;;;;;;;;;;;
;;;;;;;;;;;;
"Mientras está restringido por este hechizo, el objetivo sufre 1d6 de daño perforante al comienzo de cada uno de sus turnos. Una criatura restringida por las enredaderas o una que pueda tocarla puede usar su acción para realizar una prueba de Fuerza contra la CD de salvación de tu hechizo. Si tiene éxito, el objetivo queda liberado."",""En niveles superiores. Si lanzas este hechizo usando un espacio de hechizo de 2º nivel o superior, el daño aumenta en 1d6 por cada nivel de espacio por encima del 1º.""";;;;;;;;;;;;
"Golpe atrapante,""PHB'24"",""268"",""1er"",""Prima"",""Concentración, hasta 1 minuto."",""Conjuración"",""Ser"",""V"",""Guardabosques (PHB'24)"","""",""Antiguos (PHB'14) Paladín, Antiguos (PHB'24) Paladín"",""Cuando golpeas al objetivo, aparecen enredaderas que te agarran y realiza una tirada de salvación de Fuerza. Una criatura Grande o más grande tiene Ventaja en esta salvación. En caso de una salvación fallida, el objetivo tiene la condición de Restringido hasta que finalice el hechizo. Con una salvación exitosa, las enredaderas se marchitan y el hechizo termina.";;;;;;;;;;;;
;;;;;;;;;;;;
"Mientras está restringido, el objetivo sufre 1d6 de daño perforante al comienzo de cada uno de sus turnos. El objetivo o una criatura dentro de su alcance puede realizar una acción para realizar una prueba de Fuerza (Atletismo) contra la CD de salvación de tu hechizo. Si tiene éxito, el hechizo termina."",""Usando un espacio para hechizos de nivel superior. El daño aumenta en 1d6 por cada nivel de espacio de hechizo superior a 1.""";;;;;;;;;;;;
"Enredar,""PHB'14"",""238"",""1er"",""Acción"",""Concentración, hasta 1 minuto."",""Conjuración"",""90 pies"",""V, S"",""Druida (PHB'14)"",""Guardabosques (PHB'14)"",""Lore (PHB'24) Bardo"",""Las malas hierbas y las enredaderas brotan del suelo en un cuadrado de 20 pies a partir de un punto dentro del alcance. Mientras dura, estas plantas convierten el suelo de la zona en un terreno difícil.";;;;;;;;;;;;
;;;;;;;;;;;;
Una criatura en el área cuando lanzas el hechizo debe superar una tirada de salvación de Fuerza o ser restringida por las plantas enredadoras hasta que termine el hechizo. Una criatura restringida por las plantas puede usar su acción para realizar una prueba de Fuerza contra la CD de salvación de tu hechizo. Si tiene éxito, se libera.;;;;;;;;;;;;
;;;;;;;;;;;;
"Cuando termina el hechizo, las plantas conjuradas se marchitan."",""""";;;;;;;;;;;;
"Enredar,""PHB'24"",""268"",""1er"",""Acción"",""Concentración, hasta 1 minuto."",""Conjuración"",""90 pies"",""V, S"",""Druida (PHB'24), Guardabosques (PHB'24)"","""",""Lore (PHB'24) Bardo"",""Las plantas que se agarran brotan del suelo en un cuadrado de 20 pies dentro del alcance. Mientras dura, estas plantas convierten el suelo del área en un terreno difícil. Desaparecen cuando termina el hechizo.";;;;;;;;;;;;
;;;;;;;;;;;;
"Cada criatura (aparte de ti) en el área cuando lanzas el hechizo debe tener éxito en una tirada de salvación de Fuerza o tener la condición de Contención hasta que finalice el hechizo. Una criatura restringida puede realizar una acción para realizar una prueba de Fuerza (Atletismo) contra la CD de salvación de tu hechizo. Si tiene éxito, se libera de las plantas que lo agarran y ya no está restringido por ellas."",""""";;;;;;;;;;;;
"Cautivar,""PHB'14"",""238"",""2do"",""Acción"",""1 minuto"",""Encantamiento"",""60 pies"",""V, S"",""Bardo (PHB'14), Brujo (PHB'14)"","""","""",""Tejes una cadena de palabras que te distraen, provocando que las criaturas de tu elección que puedes ver dentro del alcance y que pueden oírte realicen una tirada de salvación de Sabiduría. Cualquier criatura que no pueda ser encantada supera automáticamente esta tirada de salvación, y si tú o tus compañeros estáis luchando contra una criatura, esta tiene ventaja en la salvación. En una salvación fallida, el objetivo tiene desventaja en las pruebas de Sabiduría (Percepción) realizadas para percibir cualquier criatura que no seas tú hasta que el hechizo termine o hasta que el objetivo ya no pueda oírte. El hechizo termina si estás incapacitado o ya no puedes hablar."",""""";;;;;;;;;;;;
"Cautivar,""PHB'24"",""269"",""2do"",""Acción"",""1 minuto"",""Encantamiento"",""60 pies"",""V, S"",""Bardo (PHB'24), Brujo (PHB'24)"","""","""",""Tejes una cadena de palabras que te distraen, provocando que las criaturas de tu elección que puedes ver dentro del alcance realicen una tirada de salvación de Sabiduría. Cualquier criatura con la que luches tú o tus compañeros tendrá éxito automáticamente en esta salvación. Si falla la salvación, el objetivo tiene una penalización de -10 a las pruebas de Sabiduría (Percepción) y Percepción Pasiva hasta que finalice el hechizo."",""""";;;;;;;;;;;;
"Tierra en erupción,""XGE"",""155"",""3er"",""Acción"",""Instantáneo"",""Transmutación"",""120 pies"",""V, S, M (un trozo de obsidiana)"","""",""Druida (PHB'14), Druida (PHB'24), Hechicero (PHB'14), Hechicero (PHB'24), Mago (PHB'14), Mago (PHB'24)"",""Tramposo arcano (PHB'24) Pícaro, Tramposo arcano (PHB'14) Pícaro, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador"",""Elija un punto que pueda ver en el suelo dentro del alcance. Una fuente de tierra y piedra removidas estalla en un cubo de 20 pies centrado en ese punto. Cada criatura en esa área debe realizar una tirada de salvación de Destreza. Una criatura sufre 3d12 de daño contundente si falla una salvación, o la mitad de daño si tiene éxito. Además, el terreno en esa zona se vuelve terreno difícil hasta que se limpia. Cada porción de 5 pies cuadrados del área requiere al menos 1 minuto para limpiarse a mano."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de 4º nivel o superior, el daño aumenta en 1d12 por cada nivel de espacio por encima del 3º.""";;;;;;;;;;;;
"Etéreo,""PHB'14"",""238"",""7mo"",""Acción"",""Hasta 8 horas"",""Transmutación"",""Ser"",""V, S"",""Bardo (PHB'14), Clérigo (PHB'14), Hechicero (PHB'14), Brujo (PHB'14), Mago (PHB'14)"","""",""Clérigo de Arcanos (SCAG), Clérigo de Arcanos (SCAG), Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Entras en las regiones fronterizas del Plano Etéreo, en el área donde se superpone con tu plano actual. Permaneces en Border Ethereal mientras dure o hasta que uses tu acción para cancelar el hechizo. Durante este tiempo, puedes moverte en cualquier dirección. Si te mueves hacia arriba o hacia abajo, cada pie de movimiento cuesta un pie extra. Puedes ver y oír el avión desde el que viniste, pero todo allí parece gris y no puedes ver nada a más de 60 pies de distancia.";;;;;;;;;;;;
;;;;;;;;;;;;
Mientras estás en el Plano Etéreo, sólo puedes afectar y ser afectado por otras criaturas en ese plano. Las criaturas que no están en el Plano Etéreo no pueden percibirte ni interactuar contigo, a menos que una habilidad especial o magia les haya dado la capacidad de hacerlo.;;;;;;;;;;;;
;;;;;;;;;;;;
Ignoras todos los objetos y efectos que no están en el plano etéreo, lo que te permite moverte a través de los objetos que percibes en el plano del que te originaste.;;;;;;;;;;;;
;;;;;;;;;;;;
Cuando finaliza el hechizo, regresas inmediatamente al plano desde el que te originaste en el lugar que ocupas actualmente. Si ocupas el mismo lugar que un objeto sólido o una criatura cuando esto sucede, eres inmediatamente desviado al espacio desocupado más cercano que puedas ocupar y sufres un daño de fuerza equivalente al doble de la cantidad de pies que te mueves.;;;;;;;;;;;;
;;;;;;;;;;;;
"Este hechizo no tiene efecto si lo lanzas mientras estás en el Plano Etéreo o en un plano que no lo limita, como uno de los Planos Exteriores."",""En niveles superiores. Cuando lanzas este hechizo usando un espacio de hechizo de nivel 8 o superior, puedes apuntar a hasta tres criaturas voluntarias (incluyéndote a ti) por cada nivel de espacio superior al 7.º. Las criaturas deben estar a 10 pies de ti cuando lanzas el hechizo.""";;;;;;;;;;;;
"Etéreo,""PHB'24"",""269"",""7mo"",""Acción"",""8 horas"",""Conjuración"",""Ser"",""V, S"",""Bardo (PHB'24), Clérigo (PHB'24), Hechicero (PHB'24), Brujo (PHB'24), Mago (PHB'24)"","""",""Clérigo de Arcanos (SCAG), Clérigo de Arcanos (SCAG), Hechicero del Alma Divina (XGE), Hechicero del Alma Divina (XGE)"",""Entras en las regiones fronterizas del Plano Etéreo, donde se superpone con tu plano actual. Permanecerás en Border Ethereal mientras dure. Durante este tiempo, puedes moverte en cualquier dirección. Si te mueves hacia arriba o hacia abajo, cada pie de movimiento cuesta un pie extra. Puedes percibir el avión que dejaste, que se ve gris, y no ves nada allí a más de 60 pies de distancia.";;;;;;;;;;;;
;;;;;;;;;;;;
Mientras estás en el Plano Etéreo, puedes afectar y ser afectado sólo por criaturas, objetos y efectos en ese plano. Las criaturas que no están en el Plano Etéreo no pueden percibirte ni interactuar contigo a menos que una característica les dé la capacidad de hacerlo.;;;;;;;;;;;;
;;;;;;;;;;;;
Cuando finaliza el hechizo, regresas al avión que dejaste en el lugar que corresponde a tu espacio en el Border Ethereal. Si apareces en un espacio ocupado, eres desviado al espacio desocupado más cercano y recibes un daño de Fuerza equivalente al doble de la cantidad de pies que te mueves.;;;;;;;;;;;;
;;;;;;;;;;;;
"Este hechizo termina instantáneamente si lo lanzas mientras estás en el Plano Etéreo o en un plano que no lo limita, como uno de los Planos Exteriores."",""Usando un espacio para hechizos de nivel superior. Puedes apuntar a hasta tres criaturas dispuestas (incluido tú mismo) por cada nivel de espacio de hechizo superior a 7. Las criaturas deben estar a menos de 10 pies de ti cuando lanzas el hechizo.""";;;;;;;;;;;;
"Tentáculos negros de Evard,""PHB'14"",""238"",""4to"",""Acción"",""Concentración, hasta 1 minuto."",""Conjuración"",""90 pies"",""V, S, M (un trozo de tentáculo de un pulpo gigante o de un calamar gigante)"",""Mago (PHB'14)"","""",""Mente aberrante (TCE) Hechicero, Tramposo arcano (PHB'14) Pícaro, Tramposo arcano (PHB'24) Pícaro, Caballero sobrenatural (PHB'14) Luchador, Caballero sobrenatural (PHB'24) Luchador, Brujo insondable (TCE), Brujo insondable (TCE), Brujo Primigenio (PHB'14)"",""Los tentáculos de ébano que se retuercen llenan un cuadrado de 20 pies en el suelo que puedes ver dentro del alcance. Mientras duran, estos tentáculos convierten el suelo de la zona en un terreno difícil.";;;;;;;;;;;;
;;;;;;;;;;;;
Cuando una criatura entra en el área afectada por primera vez en un turno o comienza su turno allí, la criatura debe superar una tirada de salvación de Destreza o sufrir 3d6 de daño contundente y ser restringida por los tentáculos hasta que termine el hechizo. Una criatura que comienza su turno en el área y ya está retenida por los tentáculos sufre 3d6 de daño contundente.;;;;;;;;;;;;
;;;;;;;;;;;;
"Una criatura retenida por los tentáculos puede usar su acción para realizar una prueba de Fuerza o Destreza (a su elección) contra la CD de salvación de tu hechizo. Si tiene éxito, se libera."",""""";;;;;;;;;;;;
"Tentáculos negros de Evard,""PHB'24"",""270"",""4to"",""Acción"",""Concentración, hasta 1 minuto."",""Conjuración"",""90 pies"",""V, S, M (un tentáculo)"",""Mago (PHB'24)"","""",""Mente aberrante (TCE) Hechicero, Aberrante (PHB'24) Hechicero, Tramposo arcano (PHB'14) Pícaro, Tramposo arcano (PHB'24) Pícaro, Caballero sobrenatural (PHB'14) Luchador, Caballero sobrenatural (PHB'24) Luchador, Brujo insondable (TCE), Brujo insondable (TCE), Brujo Primigenio (PHB'14)"",""Los tentáculos de ébano que se retuercen llenan un cuadrado de 20 pies en el suelo que puedes ver dentro del alcance. Mientras dura, estos tentáculos convierten el suelo de esa área en un terreno difícil.";;;;;;;;;;;;
;;;;;;;;;;;;
Cada criatura en esa área realiza una tirada de salvación de Fuerza. Si falla la salvación, sufre 3d6 de daño contundente y tiene la condición de restringido hasta que finaliza el hechizo. Una criatura también realiza esa salvación si entra en el área o termina su turno allí. Una criatura realiza esa salvación sólo una vez por turno.;;;;;;;;;;;;
;;;;;;;;;;;;
"Una criatura restringida puede realizar una acción para realizar una prueba de Fuerza (Atletismo) contra la CD de salvación de tu hechizo, poniendo fin a la condición sobre sí misma si tiene éxito."",""""";;;;;;;;;;;;
"Retiro expedito,""PHB'14"",""238"",""1er"",""Prima"",""Concentración, hasta 10 minutos."",""Transmutación"",""Ser"",""V, S"",""Artificiero (TCE), Hechicero (PHB'14), Brujo (PHB'14), Mago (PHB'14)"","""",""Tramposo arcano (PHB'24) Pícaro, Tramposo arcano (PHB'14) Pícaro, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador"",""Este hechizo te permite moverte a un ritmo increíble. Cuando lanzas este hechizo, y luego como acción adicional en cada uno de tus turnos hasta que finaliza el hechizo, puedes realizar la acción Dash."",""""";;;;;;;;;;;;
"Retiro expedito,""PHB'24"",""270"",""1er"",""Prima"",""Concentración, hasta 10 minutos."",""Transmutación"",""Ser"",""V, S"",""Artificiero (EFA), Hechicero (PHB'24), Brujo (PHB'24), Mago (PHB'24)"","""",""Tramposo arcano (PHB'24) Pícaro, Tramposo arcano (PHB'14) Pícaro, Lore (PHB'24) Bardo, Caballero sobrenatural (PHB'24) Luchador, Caballero sobrenatural (PHB'14) Luchador"",""Realizas la acción Dash y, hasta que finalice el hechizo, puedes realizar esa acción nuevamente como acción adicional."",""""";;;;;;;;;;;;
